"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"449",54050000,0,0.331307621649744,0,0.666666666666667,0.206107373853763,0.36301012393773,0
"450",54200000,0,0.288524838119699,0,0.625,0.0954915028125263,0.301723499628162,0
"451",54350000,0,0.25522801581363,0,0.208333333333333,0.0244717418524232,0.138038306854901,0
"452",54500000,0,0.237540361872818,0,0.0833333333333334,0,0.0855193095017145,0
"453",54650000,0,0.230458579923227,0,3.00685402502647e-17,0,0.0571122242900307,0
"454",54800000,0,0.231364624115627,0,3.00685402502647e-17,0,0.0573968899070409,0
"455",54950000,0,0.240011987011856,0,3.00685402502647e-17,0,0.0601137627869886,0
"456",55100000,0,0.26328607385853,0,3.00685402502647e-17,0,0.0674261349076097,0
"457",55250000,0,0.299420604400712,0,0.0833333333333334,0,0.104961161861344,0
"458",55400000,0,0.352537568039289,0,0.333333333333333,0,0.200196006038047,1
"459",55550000,0,0.429695279422619,0,0.583333333333333,0,0.302984095793221,0
"460",55700000,0,0.54422852125399,0,0.625,0,0.352059785149766,0
"461",55850000,0,0.671949167264298,0.111111111111111,0.625,0,0.427097173030923,0
"462",5.6e+07,0,0.844316116530856,0.166666666666667,0.625,0,0.498707036004409,0
"463",56150000,1,0.906376654994531,0.0972222222222222,0.625,0.979746486807249,0.804208904843005,0
"464",56300000,0,0.860010046035708,0.0138888888888889,0.625,0.92062676641559,0.744884573610156,0
"465",56450000,0,0.737083203256492,0,0.625,0.827430366972642,0.672618181118737,0
"466",56600000,0,0.598407768995045,0,0.625,0.707707506500943,0.59143327797429,0
"467",56750000,0,0.500910383919005,0,0.625,0.571157419136643,0.517899041222091,0
"468",56900000,0,0.41441105044191,0,0.666666666666667,0.428842580863357,0.459100077050764,0
"469",57050000,0,0.349475617864595,0,0.583333333333333,0.292292493499057,0.369614227151023,0
"470",57200000,0,0.289138910728957,0,0.333333333333333,0.172569633027358,0.234495903794433,0
"471",57350000,0,0.243062262969241,0,0.0833333333333334,0.0793732335844094,0.112192098862093,0
"472",57500000,0,0.194327972584703,0,0.0416666666666667,0.0202535131927514,0.0652149246170888,0
"473",57650000,0,0.156335866889291,0,0.0833333333333334,0,0.0600060642732981,0
"474",57800000,0,0.134207592339652,0,0.0833333333333334,0,0.0530536893440382,0
"475",57950000,0,0.126770283513949,0,0.0833333333333334,0,0.0507169974657363,0
"476",58100000,0,0.121114933502214,0,0.0833333333333334,0,0.0489401705581716,0
"477",58250000,0,0.118470745512276,0,0.0833333333333334,0,0.0481094059972812,0
"478",58400000,0,0.106548765774168,0,0.0833333333333334,0,0.0443636971824149,0
"479",58550000,0,0.112224611057427,0,0.333333333333333,0,0.124693247178603,0
"480",58700000,0,0.124366758918101,0,0.666666666666667,0,0.233236507916767,0
"481",58850000,0,0.142134638363671,0,0.75,0,0.265001006114087,0
"482",5.9e+07,0,0.204925335846499,0,0.833333333333333,0,0.31091100447974,0
"483",59150000,0,0.313506113758977,0,0.916666666666667,0,0.37120756545215,0
"484",59350000,0,0.739043440544004,0.180555555555556,0.916666666666667,0,0.5616329395831,0
"485",59550000,1,0.78873997533366,0.138888888888889,0.875,0.966236114702178,0.854641781739339,0
"486",59750000,0,0.725868088005686,0.138888888888889,0.875,0.86950445861033,0.804496720885008,0
