"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
25050,-1.588,0,912.3153459,37.27704777,25.84342037,7.062248546,4,1677.50886571394,1569.48493481152,1789.57396645672
25250,-1.712,0,918.610283,35.53973434,26.7230785,7.390225825,4,1689.50991804484,1583.37083506298,1794.25760025245
25450,-1.588,0,927.0649455,35.19176731,26.14806204,7.351332735,4,1701.68196786022,1593.99859020859,1798.96004762439
25650,-1.69,0,934.9588558,34.87219549,25.06509152,7.055490412,4,1714.59556896358,1606.6410416103,1805.05892009185
25850,-1.601,0,1050.70241,38.76857157,25.21924192,6.966754196,4,1727.11284221592,1618.75618565456,1809.53196004041
26050,-1.513,0,1087.423147,43.54931209,21.27741422,6.839910954,4,1742.60732279773,1633.57979336125,1818.58151933169
26250,-1.268,0,1195.758747,42.73232278,14.60418178,5.369185345,4,1766.14541213856,1667.15292380832,1833.32011998507
26450,-0.756,0,1014.091336,43.74902608,7.896134418,3.648597262,4,1811.52552457971,1762.84707459353,1862.43165335084
26650,-0.524,1,1098.734446,41.95204104,8.519920658,1.756910318,5,1869.62091569611,1816.02182744577,1926.68488659685
26850,-0.525,0,1183.047951,43.42946534,8.323729432,1.286249354,5,1928.48365968415,1874.52360202524,1986.08435178013
27050,-0.838,0,1217.330453,42.18210876,13.21928638,1.938625563,5,1965.28064030311,1912.19381085197,2021.19155376666
27250,-1.246,0,1247.745723,38.95279431,17.01777984,3.093227247,5,1994.08232053566,1941.42761701141,2048.84830908785
27450,-1.514,0,1299.040804,37.64254079,17.97459204,3.268312666,5,2021.43245830988,1968.32778805526,2075.39709088249
27650,-1.653,0,1307.038157,35.44490783,22.95282707,3.287182988,5,2042.54170149075,1989.68397899193,2095.98118042692
27850,-1.795,0,1309.726156,33.94203196,51.24700054,3.449353215,5,2051.90388548739,1999.51060750334,2105.12384771715
28050,-1.677,0,1310.833242,31.58070098,57.47097724,3.443712882,5,2060.21747602989,2007.50315968048,2113.27025070356
28250,-1.686,0,1312.997089,28.90844462,62.78491285,3.523459149,5,2067.8194376744,2015.63533350391,2121.0205845616
28450,-1.63,0,1315.302298,25.05420179,67.40246556,3.485955599,5,2074.90193949493,2022.72682575885,2127.8046934395
28650,-1.774,0,1318.826835,21.77785825,71.45588044,3.45364321,5,2081.59253334911,2029.24213332249,2133.93783585294
28850,-1.737,0,1321.598425,18.14980034,75.03596454,3.285767703,5,2087.95253522458,2035.82011489344,2140.61175956378
29050,-1.611,0,1323.945241,14.41800307,78.19102433,3.032305059,5,2094.04653527441,2042.4487000599,2146.63595317015
29250,-1.667,0,1327.825283,11.28131332,80.98416436,2.794703615,5,2099.93175098375,2048.5820249674,2152.75847203622
29450,-1.496,0,1328.858746,10.61371609,30.33611113,2.347936016,5,2115.73073267912,2064.79580787435,2168.00989758403
29650,-1.409,0,1336.932541,12.89908224,84.73016884,2.041928409,5,2121.35358890829,2070.51334758898,2173.57949298387
29850,-1.114,0,1288.008134,16.75002643,61.20864983,2.030471198,5,2129.13961779138,2078.3114246096,2180.82792385608
30050,-1.148,0,1273.717741,19.01447564,28.51266136,2.529648955,5,2145.95195032648,2095.89577192306,2196.78698488506
30250,-0.943,0,1238.160234,23.12820372,34.41206505,2.87018608,5,2159.92051940536,2109.60350915376,2210.39747248125
30450,-0.837,0,1233.451822,28.26876607,28.97265623,3.06227483,5,2176.52552457971,2127.84707459353,2227.43165335083
