"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
35150,-1.121,0,3067.29542264983,10.5866184463878,6.99739325086347,2.45923947023773,20,8205.7064347367,8114.48455422126,8383.16695758097
35300,-1.215,0,3097.66916492726,8.96849244048122,9.38529390112579,2.18451714927382,20,8223.61840967695,8117.71948940811,8393.96628434136
35450,-1.35,0,3118.22327273756,10.1993033161858,10.8506898164706,2.1887067686571,20,8238.8818953687,8119.97463184655,8400.94257555606
35600,-1.51,0,3124.90246836853,27.3807944498317,10.9414347719614,2.49223020933172,20,8254.28788843653,8122.8479930174,8408.52998859752
35750,-1.313,0,3139.35736448837,39.7052199262313,7.84605637676904,2.79524205656769,20,8277.84388329253,8126.22856899861,8418.72089709421
35900,-1.53,0,3099.61729173385,50.129556312773,17.3758136631612,2.9486111995762,20,8287.19934503716,8128.1202059002,8422.79506339808
36050,-1.531,0,3112.23077934317,55.2847154181289,17.3773057010299,3.05917883722897,20,8296.57594857417,8130.08514355858,8429.11340543887
36200,-1.854,0,3079.562806436,78.6568909972816,17.378715401306,3.25775603391694,20,8306.08059346247,8131.54734701369,8435.81104925326
36350,-1.547,0,3040.65365031512,103.628030024931,17.3800347807489,3.32571763454108,20,8315.53011658734,8132.75381734338,8443.42550661881
36500,-1.495,0,3189.5457563722,108.648899705897,17.3811722783015,2.71783125560313,20,8324.89315375162,8134.20662065527,8451.21938463334
36650,-1.374,0,3529.91922918677,110.657108718412,17.381830592456,2.29727460794123,20,8334.19039902488,8135.26882606363,8459.45471444237
36800,-1.192,0,3826.3248781988,111.809756831493,17.3830213315211,2.37721223838014,20,8343.4625693569,8136.69739914946,8467.54139776966
36950,-0.802,0,3954.3904966725,115.625866530101,0.0554915370998536,2.26630444259239,20,8400.78890663475,8178.45140657535,8467.54174094031
37100,-0.42,0,3903.9964589053,104.736356772493,0.103160866021774,1.78179327534943,20,8467.54124964323,8467.54095272583,8467.54252850802
37250,-0.357,1,3818.51555812543,93.3726803739596,1.39062917111831,1.87694250028764,21,8540.87336825459,8467.54098904783,8746.78507156967
37400,-0.694,0,3767.83703167163,81.2104296461992,3.14330732409863,2.84866779373421,21,8590.8547550035,8467.54124929837,8780.22863363215
37550,-0.866,0,3649.82127678427,70.3300025538299,6.21868169191642,3.72550948875394,21,8621.80418199898,8484.87323299839,8793.16859521182
37700,-0.966,0,3821.2624777809,53.909592271991,0.408142872246729,4.26065231184983,21,8659.63775682903,8501.52657762302,8808.5943704705
37850,-1.244,0,3850.6953894831,37.4031988882735,0.004270334476551,4.16555942032078,21,8693.42239028132,8522.15339919125,8815.79648087257
38000,-1.173,0,3464.49317512276,24.598065593347,0.0082062524498711,4.03827953153389,21,8730.70400218637,8610.94510365583,8820.65779518727
38150,-1.376,0,3073.56724324587,11.6194332339867,27.1349391473572,4.56881400907472,21,8736.15698121463,8622.29728682379,8821.3055529437
